Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website ,Industries,Founded Year
ONO,2024-04-03,110000000.0,Seed,https://linkedin.com/in/ono-ag-28350b212,ono.ag,Unknown,
iDream Career,2024-03-14,6000000.0,Undisclosed,https://www.linkedin.com/company/idreamcareer-com,www.idreamcareer.com/,Unknown,
Invest4Edu,2024-09-04,251800000.0,Seed,https://www.linkedin.com/company/invest4edu-pvt-ltd,invest4edu.com,Unknown,
Grow Indigo,2024-01-28,670000000.0,Venture - Series Unknown,https://www.linkedin.com/company/grow-indigo-pvt-ltd,www.growindigo.co.in,Unknown,
Starbuzz.ai,2024-02-22,41500000.0,Seed,https://www.linkedin.com/company/starbuzz-ai,starbuzz.ai,Unknown,
QpiAI,2024-06-21,6500000.0,Seed,https://www.linkedin.com/company/qpiai/,qpiai.tech,Unknown,
NIRAMAI Health Analytix,2024-05-29,5000000.0,Non-equity Assistance,https://www.linkedin.com/company-beta/11009627,www.niramai.com,Unknown,
Neuron Energy,2024-08-06,200000000.0,Series A,https://www.linkedin.com/company/neuron-energy/about/,www.neuronenergy.in/,Unknown,
Snackible,2024-04-19,330553.0,Series A,https://www.linkedin.com/company/snackible/,www.snackible.com/,Unknown,
Seeds Fincap,2024-07-17,8500000.0,Series A,https://www.linkedin.com/company/seedsfincap/?originalSubdomain=in,www.seedsfincap.com/,Unknown,
Ideal Insurance Brokers/ 121Policy.com,2024-04-25,80000000.0,Seed,,www.idealinsurance.in,Unknown,
STOXCART,2024-04-22,1000000000.0,Corporate Round,https://www.linkedin.com/company/stoxkart,www.stoxkart.com,Unknown,
Arthan Finance,2024-06-10,500000000.0,Series B,https://www.linkedin.com/company/arthanfinance/,www.arthan.finance/,Unknown,
ICON,2024-05-07,100000000.0,Seed,https://www.linkedin.com/company/icon-in,icon.in,Unknown,
Morphing Machines,2024-06-26,230000000.0,Seed,https://www.linkedin.com/company-beta/1399270/,www.morphingmachines.com/,Unknown,
Lifetime Health,2024-05-24,124000000.0,Seed,https://www.linkedin.com/company/lifetimehealthin,lifetimehealth.in/,Unknown,
TechEagle Innovations,2024-05-30,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/techeagle,www.techeagle.in,Unknown,
Hemptyful,2024-10-25,10000000.0,Pre-Seed,https://www.linkedin.com/company/hemptyful1/,hemptyful.com/,Unknown,
Furnishka,2024-10-03,3250000.0,Seed,https://www.linkedin.com/company/furnishka/?originalSubdomain=in,www.furnishka.com/,Unknown,
Techno Sportswear Private Limited,2024-05-31,1750000000.0,Venture - Series Unknown,https://in.linkedin.com/company/technosportindia,www.technosport.in,Unknown,
MakeO,2024-01-09,1350000000.0,Series D,https://www.linkedin.com/company/makeoskin,makeo.app,Unknown,
2070 Health,2023-06-07,30000000.0,Seed,https://www.linkedin.com/company/2070health,2070health.com,Unknown,
Vodex,2024-07-18,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/vodexai/,vodex.ai/,Unknown,
Karma Healthcare,2024-08-07,110000000.0,Series A,https://www.linkedin.com/company/karma-healthcare/,karmahealthcare.in,Unknown,
Biofics,2024-08-28,104000000.0,Seed,https://www.linkedin.com/company/biofics-private-limited/,www.biofics.co.in,Unknown,
Halden,2024-08-12,50000000.0,Seed,,haldenluxury.com,Unknown,
Gruner Renewable Energy,2024-07-29,5000000000.0,Undisclosed,https://www.linkedin.com/company/gruner-renewable-energy,grunerrenewable.com,Unknown,
SwitchOn,2024-07-10,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/switchon-technologies,switchon.io,Unknown,
Zingavita,2024-01-16,100000000.0,Seed,https://www.linkedin.com/company/zingavita/about,www.zingavita.com/,Unknown,
Larkai Healthcare,2024-01-03,41600000.0,Seed,https://www.linkedin.com/company/larkai,www.larkai.in,Unknown,
Kofluence,2024-01-17,5000000.0,Private Equity,https://www.linkedin.com/company/kofluence/,www.kofluence.com/,Unknown,
Infinity,2024-04-03,1900000.0,Pre-Seed,https://www.linkedin.com/company/infinityinvest/,www.infinityapp.in/,Unknown,
Ghost Kitchens,2024-02-22,410000000.0,Series A,https://www.linkedin.com/company/ghost-kitchens-india/?originalSubdomain=in,ghostkitchensindia.com,Unknown,
Endimension,2024-04-25,60000000.0,Seed,https://www.linkedin.com/company/endimension-technology-private-limited/,www.endimension.com/,Unknown,
Swara Fincare,2024-10-09,194000000.0,Series A,https://www.linkedin.com/company/swara-fincare/,www.swarafincare.com,Unknown,
Incuspaze Office Spaces,2024-07-22,700000000.0,Series A,https://www.linkedin.com/company/incuspaze/?originalSubdomain=in,www.incuspaze.com/,Unknown,
Str8bat Sport Tech Solutions,2024-10-03,3500000.0,Series A,https://in.linkedin.com/company/str8bat-sport-tech-solutions-pvt.-ltd.,www.str8bat.com,Unknown,
HealthCred,2024-08-12,1200000.0,Seed,https://www.linkedin.com/company/healthcred,healthcred.co.in,Unknown,
Charcoal Eats,2024-06-17,450000000.0,Series A,https://www.linkedin.com/company/charcoal-biryani/,www.charcoaleats.com/,Unknown,
National Bank for Financing Infrastructure and Development (NaBFID),2024-07-02,50000000000.0,Debt Financing,,nabfid.org,Unknown,
Boson White Water,2024-09-04,100000000.0,Seed,https://www.linkedin.com/company/bosonwhitewater,www.bosonwhitewater.com,Unknown,
Muvin,2022-01-11,200000000.0,Seed,https://www.linkedin.com/company/muvincard/,muvin.in/,Unknown,
Centriti,2024-07-09,60000000.0,Seed,https://www.linkedin.com/company/centriti,centriti.in,Unknown,
TradeX,2022-04-03,3500000.0,Seed,https://www.linkedin.com/company/tradexmarkets,www.tradexapp.co,Unknown,
Planet Marathi,2024-07-11,420000000.0,Private Equity,,www.planetmarathi.com/,Unknown,
Deepvue.tech,2024-06-01,12500000.0,Pre-Seed,https://www.linkedin.com/company/deepvue-tech/,deepvue.tech/,Unknown,
Daakia,2024-03-28,40000000.0,Seed,https://www.linkedin.com/company/daakia-private-limited,www.daakia.co.in,Unknown,
Crackle Technologies,2024-09-10,1700000.0,Pre-Seed,https://www.linkedin.com/company/crackletech/,crackle.tech/,Unknown,
ZEPIC,2024-04-18,2100000.0,Pre-Seed,https://www.linkedin.com/company/zepic/,www.zepic.com,Unknown,
Rockit,2024-06-18,60000000.0,Pre-Seed,https://www.linkedin.com/company/rockit-drinks/,rockitbeverages.com/,Unknown,
Validus Fintech,2024-09-02,50000000.0,Debt Financing,https://www.linkedin.com/company/validusfintech/,www.validusfintech.com/,Unknown,
IBSFINtech,2024-02-27,1500000.0,Seed,https://www.linkedin.com/company/ibsfintech-india,www.ibsfintech.com,Unknown,
Adventum Student Living,2024-02-06,249000000.0,Venture - Series Unknown,,adventumstudentliving.com,Unknown,
Prosperr.io,2024-06-17,1550000.0,Pre-Seed,https://www.linkedin.com/company/prosperr-io/?originalSubdomain=in,www.prosperr.io/,Unknown,
Aerem,2023-03-16,3500000.0,Seed,https://www.linkedin.com/company/aeremofficial/,www.aerem.co/,Unknown,
Urvann,2023-06-15,5000000.0,Seed,https://www.linkedin.com/company/urvann/,www.urvann.com/,Unknown,
IndiGrid Technology,2024-06-13,417000000.0,Series A,https://www.linkedin.com/company/indigrid-technology-pvt-ltd,www.indigridtechnology.com,Unknown,
Dantech,2024-09-19,210000000.0,Seed,https://www.linkedin.com/company/dantech-digital-dental-solutions/,www.dantechdentallab.com/,Unknown,
upsurge,2023-11-14,5000000.0,Seed,https://www.linkedin.com/company/upsurgeindia,upsurge.in,Unknown,
Mobileware Technologies,2024-09-26,156000000.0,Corporate Round,https://www.linkedin.com/company/980917,www.mobilewaretech.com/,Unknown,
Millennium Babycares,2024-10-10,1220000000.0,Private Equity,https://www.linkedin.com/company/millennium-babycares-pvt-ltd,www.millenniumbabycare.com/aboutus.php,Unknown,
Supersourcing,2024-07-18,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/supersrcing/,supersourcing.com/,Unknown,
Bimapay,2024-05-14,167000000.0,Seed,https://www.linkedin.com/company/bimapay,bimapay.in,Unknown,
Infinity Fincorp Solutions,2024-04-04,26000000.0,Venture - Series Unknown,https://www.linkedin.com/company/infinity-fincorp-solutions-private-limited/,www.infinityfincorp.com/,Unknown,
Zomoz,2024-03-04,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/zomozhq/,www.zomoz.co.in/,Unknown,
GrowXCD Finance,2023-11-27,500000000.0,Series A,,pelatihanpengembangansdm.co.id/,Unknown,
ShipEase Technologies,2023-08-31,82600000.0,Seed,https://www.linkedin.com/company/shipease-technologies-pvt-ltd,www.shipease.in,Unknown,
Save Solutions,2024-03-01,3000000.0,Venture - Series Unknown,,saveind.in,Unknown,
Peepul Tree,2023-01-11,500000000.0,Seed,https://www.linkedin.com/company/peepul-tree/about/,www.peepultree.world/,Unknown,
Hangyo,2024-08-22,2110000000.0,Private Equity,https://www.linkedin.com/company/hangyo-icecreams-pvt-ltd-,www.hangyo.in/,Unknown,
Newmi,2024-09-13,1500000.0,Seed,https://www.linkedin.com/company/newmi/,www.newmi.in,Unknown,
Lal Sweets,2024-08-28,3300000000.0,Private Equity,https://www.linkedin.com/company/lal-sweets-pvt-ltd/,lalsweets.com,Unknown,
Pratech Brands,2024-02-19,366200000.0,Seed,https://www.linkedin.com/company/pratech-brands-pvt-ltd/,pratechbrands.com/,Unknown,
kindlife,2024-08-02,8000000.0,Series A,https://www.linkedin.com/company/kindlife-in/,kindlife.in/,Unknown,
Subko,2024-03-26,10000000.0,Series B,https://www.linkedin.com/company/subkocoffee/about,www.subko.coffee,Unknown,
Nivara Home Finance,2024-04-04,834000000.0,Private Equity,https://www.linkedin.com/company/nivara-home-finance-ltd,nivarahousing.com,Unknown,
Dubpro.ai,2024-03-04,500000.0,Seed,https://www.linkedin.com/company/deepsync/,dubpro.ai,Unknown,
Cashinvoice,2024-02-07,282000000.0,Series A,https://www.linkedin.com/company/cashinvoice-in/,cashinvoice.in,Unknown,
Qarmatek services,2024-07-09,83000000.0,Seed,https://www.linkedin.com/company/qarmatek-services-private-limited/?originalSubdomain=in,www.qarmatek.com/,Unknown,
Turnip,2022-01-12,12500000.0,Series A,https://www.linkedin.com/company/turnip-live,turnip.gg,Unknown,
OmniCard,2024-07-17,246000000.0,Seed,https://www.linkedin.com/company/myomnicard/,omnicard.in/,Unknown,
TaxNodes,2023-06-14,131000000.0,Seed,https://www.linkedin.com/company/taxnodes/,www.taxnodes.com/,Unknown,
Exposome,2024-09-10,100000000.0,Seed,https://www.linkedin.com/company/exposome,exposome.in,Unknown,
Optimo Loan,2024-03-20,10000000.0,Seed,https://www.linkedin.com/company/optimocapital/,optimoloan.com/,Unknown,
Anar,2024-01-01,5000000.0,Seed,https://www.linkedin.com/company/anar-app/about/,anar.biz/,Unknown,
Jaipur Watch Company,2024-05-24,24000000.0,Angel,https://www.linkedin.com/company/jaipur-watch-company,jaipur.watch/,Unknown,
Soleos,2024-05-22,485000000.0,Venture - Series Unknown,https://www.linkedin.com/company/soleosenergy,www.soleosenergy.com,Unknown,
Book My Bai,2024-09-19,20000000.0,Seed,https://www.linkedin.com/company/bookmybai-com,www.bookmybai.com/,Unknown,
BIGGUYS,2024-06-05,166200000.0,Venture - Series Unknown,https://www.linkedin.com/company/bigguys,www.bigguys.in,Unknown,
O'RIGHT,2024-09-24,83000000.0,Seed,https://www.linkedin.com/company/o-right,oright.io,Unknown,
Treacle Technologies,2024-08-21,5000000.0,Grant,https://www.linkedin.com/company/treacle-technologies-private-limited,www.treacletech.com/,Unknown,
ReFit Global,2024-02-21,20000000.0,Angel,https://www.linkedin.com/company/refit-global,refitglobal.com,Unknown,
Beautywise,2024-02-26,65000000.0,Seed,https://www.linkedin.com/company/beautywise_supplements,beautywise.in,Unknown,
Revrag,2024-08-22,600000.0,Pre-Seed,https://www.linkedin.com/company/revragai,www.revrag.ai/,Unknown,
Bartisans,2024-09-19,50000000.0,Secondary Market,https://www.linkedin.com/company/bartisans/,www.bartisans.in/,Unknown,
Go Zero,2024-06-19,1500000.0,Seed,https://www.linkedin.com/company/lets-go-zero/,letsgozero.in/,Unknown,
Nurture Well Foods,2024-07-15,500000000.0,Seed,https://www.linkedin.com/company/nurturewell/,www.nurturewell.com,Unknown,
Algorithmic Biologics,2024-02-03,207000000.0,Seed,https://www.linkedin.com/company/algorithmic-biologics-pvt-ltd/,algorithmicbiologics.com/,Unknown,
Finsire,2024-01-01,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/finsire/,finsire.com/,Unknown,
Biorad Medisys,2024-05-14,4000000000.0,Private Equity,https://www.linkedin.com/company/bioradmedisys/,bioradmedisys.com/,Unknown,
Arcatron Mobility,2024-02-15,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/arcatron-mobility-pvt-ltd,arcatron.com/,Unknown,
S3V Vascular Technologies,2024-03-14,3000000000.0,Series B,https://www.linkedin.com/company/s3v-vascular-technologies/,www.s3vvascular.com/,Unknown,
BharatRohan,2024-10-14,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/bharatrohan-airborne-innovations-private-limited/,www.bharatrohan.in/,Unknown,
Nandivardhan Group,2024-09-28,1000000000.0,Debt Financing,https://www.linkedin.com/company/nandivardhan,nandivardhan.com,Unknown,
Basil,2024-02-19,36000000.0,Seed,https://www.linkedin.com/company/yourbasil/,www.Yourbasil.com,Unknown,
Nurturev,2024-02-28,1000000.0,Pre-Seed,https://www.linkedin.com/company/nurturev/,www.nurturev.com,Unknown,
EaseMyAI,2023-09-21,30000000.0,Seed,https://www.linkedin.com/company/ease-my-ai-pvt-ltd/about/,easemyai.com/,Unknown,
AuditCue,2023-10-10,120000000.0,Seed,https://www.linkedin.com/company/auditcue,www.auditcue.com,Unknown,
Proactive For Her,2022-02-16,5500000.0,Series A,https://www.linkedin.com/company/proactiveforher/,www.proactiveforher.com/,Unknown,
Maiva Pharma,2024-05-02,120000000.0,Private Equity,https://www.linkedin.com/company/global-pharmatech-pvt-ltd-/,www.maivapharma.com/,Unknown,
Matel Motion,2024-05-16,333000000.0,Series A,https://www.linkedin.com/company/matel-india-,matel.co.in,Unknown,
OrbitAID Aerospace,2024-03-12,45000000.0,Pre-Seed,https://www.linkedin.com/company/orbitaid-aerospace,www.orbitaid.com,Unknown,
Daffodil Health,2024-05-16,4600000.0,Seed,https://www.linkedin.com/company/daffodilhealth,www.daffodilhealth.com,Unknown,
Aurassure,2023-09-20,40000000.0,Seed,https://www.linkedin.com/company/aurassure,aurassure.com,Unknown,
Fashor,2024-08-13,5000000.0,Series A,https://www.linkedin.com/company/fashor/,fashor.com/,Unknown,
Orbicular Pharmaceutical Technologies,2024-05-31,20000000.0,Private Equity,https://www.linkedin.com/company/orbicularpharma/,orbicular.co.in,Unknown,
PeAr Technologies,2024-01-29,47877.0,Seed,https://www.linkedin.com/company/14494257/admin/,www.peartech.in/,Unknown,
Ziptrrip,2024-08-12,20000000.0,Pre-Seed,https://www.linkedin.com/company/wtpl-ziptrrip/,ziptrrip.com,Unknown,
ThoreCoin,2024-01-26,500000.0,Series A,https://www.linkedin.com/in/thore-network-8115a2299/,thorecoin.com/,Unknown,
Shipturtle,2023-05-11,35000000.0,Seed,https://in.linkedin.com/company/shipturtle-apps,www.shipturtle.com,Unknown,
PickMyWork,2024-05-31,5000000.0,Seed,https://www.linkedin.com/company/pickmywork/mycompany/?viewAsMember=true,pickmywork.com/,Unknown,
Corvi LED Light,2024-07-17,656000000.0,Series B,https://www.linkedin.com/company/corvi-light,corvi.com/,Unknown,
Datamotive.io,2023-08-08,3800000.0,Seed,https://www.linkedin.com/company/datamotive-io,www.datamotive.io,Unknown,
Podeum,2023-01-18,81300000.0,Pre-Seed,https://www.linkedin.com/company/podeum-live/,podeum.live/,Unknown,
Kroop AI,2024-07-18,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/kroop-ai/,kroop.ai/,Unknown,
EquityList,2023-09-18,2200000.0,Seed,https://www.linkedin.com/company/equitylist,equitylist.co,Unknown,
FermionIC Design,2024-09-28,2500000.0,Seed,https://www.linkedin.com/company/fermionic-design,www.fermionic.design,Unknown,
Deftouch,2024-10-09,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/allstargames,www.deftouch.co,Unknown,
Phot.ai,2024-09-13,1000000.0,Grant,https://www.linkedin.com/company/phot-ai,www.phot.ai,Unknown,
MyFitness,2024-01-06,1200000.0,Seed,https://www.linkedin.com/company/my-fitness,myfitness.in/,Unknown,
99 Pancakes,2024-08-27,200000000.0,Series A,https://www.linkedin.com/company/99-pan-cakes/,www.99pancakes.in/,Unknown,
LivFin,2024-05-01,500000000.0,Debt Financing,https://www.linkedin.com/company/livfin/,livfin.com/,Unknown,
Krimanshi,2024-10-14,5000000.0,Seed,https://www.linkedin.com/company/krimanshi/,www.krimanshi.com,Unknown,
Nanosafe Solutions,2024-05-29,31300000.0,Seed,https://www.linkedin.com/company/nanosafe-solutions-private-limited/,nanosafesolutions.com/,Unknown,
Qlan,2023-06-28,16400000.0,Pre-Seed,https://www.linkedin.com/company/qlan,qlan.gg,Unknown,
Dolphin Sutures,2024-06-24,25000000.0,Private Equity,https://www.linkedin.com/company/dolphinsutures,www.dolphinsutures.com,Unknown,
GameEon Studios,2024-09-12,1000000.0,Venture - Series Unknown,https://www.linkedin.com/company/gameeon/,www.gameeon.in,Unknown,
Video SDK,2023-04-26,1200000.0,Seed,https://www.linkedin.com/company/video-sdk/,www.videosdk.live,Unknown,
WOGOM,2023-09-12,1900000.0,Seed,https://www.linkedin.com/company/wogom,www.wogom.com,Unknown,
GrowthPal,2024-05-27,1400000.0,Venture - Series Unknown,https://www.linkedin.com/company/mygrowthpal/,www.growthpal.com,Unknown,
Gramiyaa,2024-05-31,95000000.0,Venture - Series Unknown,https://www.linkedin.com/company/gramiyaa/,gramiyaa.com/,Unknown,
iVP Semi,2024-07-08,5000000.0,Seed,https://www.linkedin.com/company/ivp-semiconductor,www.ivpsemi.com,Unknown,
HighXP,2023-06-13,181000000.0,Seed,https://www.linkedin.com/company/highxp/,highxp.in/,Unknown,
FinQy,2024-08-07,2000000.0,Venture - Series Unknown,https://www.linkedin.com/company/e-revbay-private-limited/,www.erb.ai,Unknown,
Devnagri,2024-07-24,5000000.0,Seed,https://www.linkedin.com/company/thedevnagri/,www.devnagri.com,Unknown,
Bikayi,2021-01-01,10800000.0,Series A,https://www.linkedin.com/showcase/bikayiapp,bikayi.com,Unknown,
Curry it,2024-08-05,45000000.0,Seed,https://www.linkedin.com/company/curryit/,www.curryit.in/,Unknown,
Tight The Nut,2024-09-30,20000000.0,Seed,https://www.linkedin.com/company/tight-the-nut,www.tightthenut.com,Unknown,
Yenmo,2024-05-01,5000000.0,Seed,https://www.linkedin.com/company/yenmo-in,yenmo.in,Unknown,
Leumas,2024-01-01,5000000.0,Seed,https://www.linkedin.com/company/leumasware,leumasware.com,Unknown,
Alpyne Labs,2023-01-21,12500000.0,Pre-Seed,https://www.linkedin.com/company/alpyne-labs/,alpyne.tech/,Unknown,
Dexif,2024-05-02,4000000.0,Seed,https://www.linkedin.com/company/dexif,www.dexif.in,Unknown,
Economy Process Solutions,2024-10-10,1000000000.0,Series A,https://www.linkedin.com/company/economy-process-solutions/,www.economysolutions.in/,Unknown,
Nutrify Today,2022-03-10,500000.0,Seed,https://in.linkedin.com/company/nutrifytoday,www.nutrifytoday.com/,Unknown,
NEPRA Resource Management,2024-02-22,5000000.0,Secondary Market,https://www.linkedin.com/company/nepra-resource-management-pvt-ltd-/,www.nepra.co.in,Unknown,
